Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours)
9,2024,2,1,0.10758576044296898,1.0550511911783265,3,2,1,-0.703834373676138
9,2020,0,5,-1.3444779220257506,0.6488534556647821,0,1,3,-1.6762499217227504
9,2020,5,5,-1.1641858045134859,-0.654145953502329,3,1,2,-1.3845252573087667
5,2016,5,4,-0.7382934421434741,0.9720040977853616,3,2,2,0.07409806476115191
8,2023,2,4,-1.0471175124101466,-1.2577732775206687,0,2,0,0.2685811743704744
1,2021,5,4,-0.5618225448482327,0.5837921377630289,0,1,2,-1.6276291443204198
6,2017,5,2,-0.5076306944977254,-0.978396991169839,1,3,2,-0.8983174832854605
7,2017,5,0,-0.5784969603406963,-0.2129873751419435,2,1,0,-1.4331460347110974
7,2024,5,6,-1.1561959804233473,0.5967795648294676,2,3,2,-0.26624737705516244
7,2017,4,1,1.5488805495728053,0.6042719131928952,3,0,2,1.4354798320264093
4,2016,3,5,-0.7865797703404004,1.5843586968310825,3,3,2,0.41444350657746626
8,2020,0,5,-1.1106887214751648,-1.309381483720135,3,2,4,1.1923759450147562
2,2016,0,1,1.0705332551327513,1.0715329777715388,0,0,1,1.727204496440393
2,2020,2,5,-0.5444533620435829,-0.015288724403102217,2,3,1,-0.36348893185982367
5,2018,0,1,0.16698836563487093,0.02852357604067959,3,2,3,0.9978928354054336
5,2023,3,4,1.3275971606415673,-0.5771286137646455,0,0,0,-0.6552135962738074
5,2024,0,5,-1.733200233193812,0.9039417011192519,1,3,0,0.9006512806007724
9,2023,1,5,-0.016430204782230267,0.25397358156026445,2,2,1,-1.0441798154924524
3,2022,2,6,-1.30383403426287,-0.859309356478029,1,0,3,1.5813421642334011
2,2023,3,4,-0.24014527930611926,-1.15742341276907,2,1,2,0.6089266161867887
9,2020,2,4,-0.6000347470184622,-0.9941923241146525,3,3,2,0.9006512806007724
6,2020,3,5,-0.4006365284210829,-0.4642639056140986,2,2,2,-0.6552135962738074
5,2020,3,6,-0.7070289130951045,0.8205393075967138,1,3,3,0.9978928354054336
7,2020,2,4,-0.9995259515254065,1.260228392217311,1,0,0,-1.5303875895157586
0,2022,1,4,1.4835724222273226,1.5074206959572845,0,0,1,0.317201951772805
3,2024,0,5,1.308838443212546,0.8062721101606473,3,3,3,-1.238662925101775
1,2018,3,5,-0.27905224878853463,-1.7266487155035868,2,3,2,-0.6552135962738074
5,2022,5,1,0.3792397795076909,1.6942740689545897,2,0,2,-1.724870699125081
6,2022,4,1,0.03532995997562582,0.1114568354115482,0,2,2,-1.6276291443204198
4,2016,1,6,0.94512775528318,-1.5436036079727753,0,0,4,-0.5093512640668155
9,2016,3,2,-1.245126196383154,1.489783321564004,2,0,4,1.1923759450147562
6,2019,0,3,0.6220609551166948,0.21623587847743847,1,1,4,-1.3359044799064361
5,2015,1,0,-0.5552222553824658,1.6053076064126184,0,1,3,-0.31486815445749305
1,2020,4,4,0.7380870962517547,-1.7290771746416407,0,1,0,0.41444350657746626
1,2015,1,1,-0.44996500758628827,-1.5702580167224094,1,0,3,0.7061681709914499
3,2019,2,4,0.8982309617106254,-0.15074431166602828,0,3,3,0.9006512806007724
8,2024,3,4,0.7193283788227333,-0.9543918105708092,2,0,1,1.095134390210095
7,2024,4,2,-0.05603194157683173,-1.144877523727732,0,1,4,-1.2872837025041055
2,2020,2,5,-0.07826449556678343,-0.5724545198270561,2,1,3,-1.0441798154924524
4,2017,4,3,-0.6424155530618075,-1.1346462598023515,1,2,3,-0.31486815445749305
1,2023,0,1,-0.005313927787254417,1.355096976329183,2,0,0,-0.8496967058831298
7,2016,4,3,-1.5740985187032204,0.7411211048475453,1,1,4,-1.2872837025041055
0,2024,0,2,1.5558282226946654,0.27334261289573686,1,3,2,1.6299629416357317
7,2016,3,5,0.6915376863352938,-0.08334767155339078,3,3,1,1.727204496440393
1,2015,5,4,-0.11439239580045489,-1.6824224731612731,3,3,3,0.6089266161867887
3,2016,4,4,-0.7344722219264511,-0.650082423865074,3,1,4,-1.4331460347110974
0,2018,5,0,-1.0495491980027978,-0.4873135703306839,1,1,1,1.095134390210095
8,2015,2,6,0.743645234749243,0.7898938090420679,1,3,4,-0.8010759284807992
3,2019,5,6,-0.7844954684038424,-0.36298267159080294,2,2,3,0.560305838784458
2,2017,0,2,0.23785463147784214,-1.14838568131779,2,0,3,-1.3845252573087667
9,2015,3,2,1.108398073646888,-1.0603091938576623,1,1,0,-0.12038504484817057
7,2023,4,3,-1.2301886991711553,0.5977557778068386,1,0,4,0.7061681709914499
5,2021,2,0,0.16073545982519702,1.5100940707186363,0,0,4,1.4354798320264093
7,2022,4,2,-0.40480513229419873,-1.0123609239443825,1,1,1,0.8520305031984418
6,2024,1,6,-0.26758858813746583,-0.07342341453608818,1,3,1,0.6575473935891193
2,2016,0,6,1.644411054998379,0.6730242130232247,2,2,2,-1.6762499217227504
4,2019,3,1,-1.4052700618420246,0.6023884775545749,2,1,1,0.12271884216348253
1,2020,5,5,1.6145360605743815,-0.13034732461586832,1,1,4,1.0465136128077643
1,2024,5,3,-0.3280333442976471,-1.1339494576064895,0,3,1,1.5813421642334011
5,2019,4,2,-1.393806401190956,1.4057393180987414,2,2,4,-1.0441798154924524
7,2019,0,1,-0.5823181805577194,1.6582300781399235,2,0,1,0.8520305031984418
2,2023,5,1,-1.6088368843125198,0.725925987655603,2,2,1,1.1437551676124256
9,2021,1,5,0.7554562790564044,-0.10986409967018086,0,1,2,0.9978928354054336
0,2016,0,3,1.659001168554285,-0.31964985384615396,3,2,1,-0.12038504484817057
5,2021,5,5,1.222687296501483,-1.1459813687904836,1,2,1,-0.9955590380901217
8,2015,3,0,-0.3950783899235951,1.3404813777951854,3,1,0,-0.7524551510784686
5,2021,1,6,1.1174300487053055,-1.7388944966684892,0,3,4,-0.6552135962738074
6,2017,3,4,-0.04769473383060002,1.174507924062994,2,0,4,-1.724870699125081
4,2018,4,2,1.3501770982876122,-1.1036247640232058,3,1,3,-1.5790083669180892
6,2021,1,3,0.949991126468482,0.9634217024224666,2,2,3,1.2409967224170868
3,2015,3,4,-0.02268311059190417,-0.7661413836659589,3,2,4,-1.0441798154924524
4,2020,5,3,1.591608739272244,0.30060413642988437,3,1,2,-0.9955590380901217
5,2018,5,2,-1.113467790723909,-1.646592352327515,2,3,4,-1.724870699125081
0,2024,4,3,-1.1231945330945128,-1.0499537473627223,3,0,1,1.095134390210095
2,2018,2,4,0.6178923512435787,0.08184619160323207,1,3,0,-1.2872837025041055
3,2015,3,0,1.571113103562757,0.16256831133277605,1,2,2,1.5813421642334011
1,2019,5,1,1.6016828652989406,1.6224275534327341,3,1,3,0.07409806476115191
2,2015,0,2,1.6207889663840556,-0.3616235623572899,2,0,4,0.07409806476115191
5,2024,4,2,1.000709140258059,1.7045743231963921,0,0,3,-0.7524551510784686
3,2017,2,1,0.8982309617106254,0.04469145669417186,0,1,3,-1.5790083669180892
7,2023,0,0,-0.5899606209917653,0.3816815562890016,0,0,0,1.3868590546240787
3,2017,5,3,1.583618915182105,0.30245307690999357,1,2,1,-0.7524551510784686
2,2020,3,1,-0.5837077151820914,1.514323177115304,1,3,0,0.4630642839797969
1,2017,2,5,-1.1291000552480939,0.006439775754002074,3,1,1,0.8034097257961111
6,2022,4,2,1.2626364169521775,-1.317829347966007,1,2,0,1.095134390210095
9,2018,2,5,1.6371159982204264,-0.15745361993806636,2,2,3,1.5327213868310705
4,2021,4,4,-0.8560565015589994,-1.1326593386893984,1,2,1,-0.5579720414691461
9,2018,4,3,-0.8032541858328642,0.13367861633106967,3,1,3,-0.8010759284807992
4,2022,5,6,-0.7459358825775201,1.22329097680498,1,3,0,0.5116850613821274
9,2018,0,5,1.3995055774528176,1.28445089231307,3,1,4,0.560305838784458
3,2022,4,3,-0.28356823631774364,0.5286550768785782,2,0,1,0.5116850613821274
6,2019,0,0,1.0906815071861449,1.4335700117433703,2,1,1,-0.8010759284807992
9,2015,4,3,-0.23215545521598024,1.3841212024479121,3,1,4,1.1437551676124256
0,2019,1,6,1.501288988688065,-0.9893940476075035,1,1,4,-0.26624737705516244
8,2020,2,2,0.13190261636947848,1.4687481740869406,1,0,0,-0.07176426744583995
6,2022,3,3,0.18157847919077677,-1.1215725948403852,3,3,2,-1.0441798154924524
5,2023,4,5,-1.5605505561155935,0.2670368979747674,1,2,1,0.17133961956581314
3,2023,5,0,-0.08312786675208539,-0.49649618144645014,3,3,1,-0.7524551510784686
5,2020,3,5,-0.8581408034955574,1.3882364748224836,1,1,1,-1.1414213702971137
8,2024,2,0,-1.2385259069173868,1.0800739789445806,0,0,4,1.338238277221748
2,2024,1,3,1.2251189820941342,1.4402586229204817,2,3,1,-0.4607304866644849
9,2019,0,5,-1.102351513728933,-0.32072610278233693,1,0,4,0.2685811743704744
5,2020,3,3,-0.4273850699402436,1.18412862368804,1,2,3,-0.2176265996528318
5,2015,2,0,-0.43051152284508043,-1.093072695126463,2,1,4,0.02547728735882129
2,2024,5,6,-1.4004066906567227,0.4576329956379653,3,2,1,0.7547889483937805
2,2024,5,4,-0.4940827319100985,-0.923146096263292,0,3,2,1.3868590546240787
0,2022,4,2,1.4443180690888138,1.08703855138738,2,1,2,1.2896174998194174
1,2023,5,3,0.7783836003585426,-0.2420667935138103,0,0,3,1.727204496440393
9,2019,0,6,0.24410753728751602,0.030758862292751918,2,1,4,-1.092800592894783
6,2015,1,3,-1.5529081156815476,1.0939065373871886,3,0,3,0.17133961956581314
7,2020,2,4,-1.244084045414875,-1.697503756331119,3,3,1,-0.31486815445749305
7,2020,2,6,-1.402490992593281,-0.34298927789171163,0,1,1,0.7547889483937805
6,2017,0,4,1.2643733352326425,0.6842144423468707,3,1,3,-1.0441798154924524
0,2022,3,2,-1.4122177349638845,0.26118996865800415,2,0,4,1.6299629416357317
3,2017,2,1,-0.019209274030974416,0.4687473356135471,0,0,3,0.7061681709914499
6,2023,3,0,0.8558501556672801,-1.4458857237926752,0,0,4,0.9006512806007724
8,2024,1,3,-0.600382130674555,-1.465161618200978,3,3,3,1.338238277221748
2,2023,5,6,0.13607122024259435,-0.9978867555590499,0,0,4,0.6575473935891193
3,2018,1,4,0.314973803130487,-0.18755409499297857,2,3,0,-0.5093512640668155
0,2016,1,5,-0.16615256055831124,-0.14838484284439638,2,1,3,-1.2872837025041055
3,2021,2,0,-1.5824357264494522,-1.4954621651735138,1,0,2,-0.12038504484817057
5,2017,4,2,1.3539983185046351,-1.0450381873176557,3,3,1,0.12271884216348253
7,2018,2,2,-0.15920488743645148,-0.6297164824573039,2,2,2,0.36582272917513564
6,2021,3,0,1.1240303381710723,1.2060364986678414,1,3,1,-0.9955590380901217
9,2016,3,5,1.3671988974361688,1.7019940853622098,1,3,4,-1.4331460347110974
3,2018,1,4,-1.378521520322864,-0.08643153869745353,1,2,4,-1.1414213702971137
7,2022,1,3,-0.5618225448482327,0.17067467351235935,1,2,2,-0.16900582225050118
9,2022,3,2,1.4606451009251848,0.5130046235982507,0,0,3,-1.5303875895157586
8,2016,2,2,0.4309999442655472,-1.3277156603092775,0,1,2,-1.092800592894783
4,2018,0,0,-0.06020054544994782,0.862281898547836,0,1,4,-0.07176426744583995
9,2016,1,5,-0.325949042361089,1.187222839379566,3,1,4,0.02547728735882129
2,2021,5,3,0.2329912602925402,-0.6079086434363143,2,3,4,-1.2872837025041055
7,2018,0,1,-1.2979285121092892,0.020758715927385138,0,2,3,-1.0441798154924524
0,2015,2,1,-1.025927109388474,-0.8851496794938836,0,0,2,1.6299629416357317
1,2023,0,2,-0.2689781227618378,0.8338889338243679,3,3,4,-0.6065928188714768
6,2018,4,1,1.1254198727954445,-0.579784740946892,3,3,0,-0.9469382606877911
1,2021,4,2,-1.017242517986149,0.22810221290201996,1,0,3,1.727204496440393
3,2020,1,0,-1.3284982738454727,-1.1788863002079497,1,1,3,-1.1414213702971137
6,2015,5,1,0.3952194276879687,-0.8978335491680656,2,0,4,0.317201951772805
6,2016,0,1,0.7165493095739894,0.34451302331665695,2,0,2,-0.8010759284807992
4,2024,2,1,-0.8306974946642108,-0.659848003154606,0,0,0,-0.02314349004350933
0,2023,1,5,-1.5720142167666622,0.6630585618160689,2,1,2,-0.7524551510784686
8,2024,3,0,-0.6983443216927797,-1.2008045237352143,0,1,4,1.727204496440393
8,2020,3,3,0.5577949787394904,1.1680952741515707,0,3,1,1.6785837190380624
2,2016,0,6,1.1299358603246532,-0.7686284845729714,1,0,0,-1.5790083669180892
5,2024,4,4,1.310922745149104,0.07459185983146031,1,1,1,-0.6552135962738074
7,2018,0,4,-1.5740985187032204,1.111571507907038,1,0,4,-0.07176426744583995
2,2024,0,4,-1.2756959581193377,1.4628253554221131,1,0,2,-0.5093512640668155
2,2021,4,1,-0.9932730457157326,-0.689489692605312,0,2,0,0.8034097257961111
1,2024,2,1,-0.5583487082873027,1.5727752227038312,2,2,3,0.560305838784458
3,2019,4,2,0.2573081162190497,-0.8299401787771898,3,2,0,-0.4121097092621543
0,2022,3,3,0.39869326424889867,0.4452147386820079,1,1,1,0.41444350657746626
2,2021,4,3,0.1951264417784036,-0.8594576856583362,3,0,3,-0.9469382606877911
0,2018,4,0,0.005107581895535337,1.2740816477548456,1,1,1,0.07409806476115191
9,2017,0,3,0.503603128388983,0.440664827313978,1,3,4,0.9006512806007724
1,2018,4,1,0.6442935091066465,1.49868307238244,2,3,3,0.949272058003103
5,2022,2,5,-1.2739590398388725,0.44557693784322333,0,0,1,0.02547728735882129
0,2016,1,2,-0.9731247936623388,0.6260590551189581,2,3,3,1.2409967224170868
2,2022,1,5,-1.3611523375182142,0.19704622196466323,3,3,1,-0.9469382606877911
5,2023,5,2,0.34867001777150747,-1.6865239474725602,3,3,4,1.4354798320264093
4,2019,1,3,1.6659488416761448,-1.6290722614721518,0,2,1,0.41444350657746626
2,2021,5,4,1.6176625134792186,-0.6047212908176186,2,2,4,1.1923759450147562
5,2020,3,3,0.4935290023622865,0.12682787791036654,0,2,2,-0.9469382606877911
2,2020,2,1,-1.7175679686696272,-0.8599337188416479,3,1,2,1.6785837190380624
6,2017,3,2,1.371367501309285,-1.25413748784523,0,3,0,-1.3359044799064361
5,2015,2,6,-0.06645345125962172,-0.5052648506636845,2,3,0,-1.238662925101775
6,2023,2,1,-1.1836392892546939,-1.5328342195793032,1,3,4,-0.703834373676138
2,2019,4,2,-1.2183776548639933,0.1740931436910687,3,3,2,-1.238662925101775
5,2018,5,3,-0.11612931408092002,-1.4019457912635127,1,0,3,-0.8983174832854605
7,2019,2,4,0.08014245161162216,0.44439030440076516,1,3,4,1.0465136128077643
8,2015,2,0,0.49978190817196017,1.6265462753231266,3,0,3,-0.4121097092621543
1,2016,0,6,1.5148369512756916,1.1523275373333257,3,0,4,-0.7524551510784686
2,2023,4,4,-0.9488079377358292,-0.473208500138209,2,2,2,-0.9469382606877911
2,2018,4,1,-1.1482061563332084,0.32401255079186403,1,0,4,1.095134390210095
3,2022,3,5,-0.9647875859161069,0.43079921206563404,0,1,4,0.21996039696814376
6,2021,2,1,0.6772949564354807,1.1372048599736266,2,1,0,1.6785837190380624
9,2020,2,4,1.2987643171858487,0.7823876626153559,2,1,1,-1.6276291443204198
8,2020,5,5,0.6745158871867367,-0.5175899706924721,1,0,4,1.2896174998194174
9,2020,4,0,-0.8004751165841203,-1.5324685709022667,2,2,1,-0.4607304866644849
2,2024,0,5,-1.2965389774849172,-1.412001129882017,2,1,1,-1.238662925101775
1,2020,3,5,0.017266009858790215,1.108932628303897,1,2,4,-1.6276291443204198
3,2020,5,3,0.5706481740149314,-0.9326909065402738,1,3,0,-0.2176265996528318
8,2020,3,3,-0.3829199619603402,0.15981559770753884,2,0,3,1.6785837190380624
1,2017,5,6,-1.6029313621589387,1.0523536698062268,2,0,4,1.1923759450147562
8,2017,1,3,-0.9182381759996456,0.3712881651200295,3,0,1,0.5116850613821274
8,2015,3,6,-0.9967468822766624,-0.6644910514498056,2,1,4,0.21996039696814376
9,2018,3,0,1.363377677219146,-0.7757896794175735,1,3,4,0.4630642839797969
0,2016,3,2,0.7589301156173347,1.183642241957265,0,0,3,-1.1414213702971137
0,2016,2,1,-0.45204930952284633,-0.42084829948974317,2,3,3,-1.1900421476994443
9,2021,3,4,-0.42703768628415045,-1.1892796913769217,1,3,1,0.5116850613821274
3,2023,2,2,1.2282454349989709,1.1620172272747937,3,3,3,1.5327213868310705
6,2017,0,3,-1.5629822417082444,0.8516918849770613,2,0,0,-0.6065928188714768
4,2024,2,0,0.10480669119422484,0.6052860708442983,2,3,3,-1.6762499217227504
3,2023,3,1,-0.4555231460837761,1.6344629141325495,1,2,3,0.2685811743704744
4,2020,2,4,1.1830855597068815,-0.3878536806609287,3,3,1,-1.4331460347110974
7,2023,5,5,-0.542716443763118,-0.1992893478163583,3,2,3,-0.5579720414691461
0,2023,4,4,-1.154459062142882,0.9421140431955364,1,2,3,-1.6762499217227504
0,2016,4,3,1.1288937093563742,1.0172513968107206,2,3,0,0.6575473935891193
4,2015,2,5,1.2105288685382283,1.0865694172357105,0,3,1,1.095134390210095
6,2023,5,6,-0.6611742704908292,-1.0771255834855211,2,1,0,0.6089266161867887
8,2016,0,6,0.8339649853334216,-1.7383805188111454,0,1,3,1.5813421642334011
9,2023,4,3,-1.3097395564164511,0.5183341255418491,1,0,2,-0.6552135962738074
9,2018,0,0,-1.4063122128103038,-0.6100749393719647,0,0,0,-0.07176426744583995
3,2016,2,3,-0.9206698615922966,-1.3748325969096724,3,2,1,-0.8496967058831298
7,2022,2,4,-0.5531379534459078,-1.580537573869285,1,1,2,1.2409967224170868
6,2021,2,1,-1.2058718432446454,0.7886381852831877,2,0,3,-0.36348893185982367
3,2015,1,2,0.7439926184053357,0.9830735940552691,3,2,1,-0.26624737705516244
2,2017,4,1,0.5015188264524255,-1.1922324769197827,1,2,3,-1.1900421476994443
2,2020,3,1,-1.5334546309403398,-1.4623744094175297,0,3,2,-1.3845252573087667
8,2020,2,4,1.2282454349989709,0.6652455548466458,3,0,0,1.727204496440393
1,2019,5,3,-0.13870925172696463,0.8398255505524798,1,2,0,-1.1414213702971137
7,2020,2,6,0.48276010902340355,1.0310425610634755,3,2,4,-1.724870699125081
3,2021,3,5,-1.2861174678021274,0.1138301022964645,1,1,4,0.21996039696814376
3,2020,0,5,-0.3394970049487158,0.8230091609246208,2,0,3,-1.2872837025041055
0,2018,1,6,-0.5031147069685166,-0.9984731732486368,3,3,0,0.6089266161867887
8,2022,3,0,0.25696073256295676,-1.2719852827035978,2,0,0,-1.4331460347110974
9,2017,3,4,-1.4778732459654607,-0.4905423171392328,0,3,2,1.48410060942874
7,2022,0,1,-1.2715273542462215,0.11198806084799749,2,1,4,0.8520305031984418
2,2016,5,5,1.5905665883039648,-1.181883929456485,1,3,3,-0.2176265996528318
2,2016,4,0,1.5332482850486204,-0.1689646542330746,0,2,1,-1.5303875895157586
8,2021,4,6,-1.2934125245800803,-0.19426685278083775,2,0,0,-1.4331460347110974
3,2019,1,5,-0.9925782784035465,0.34226048948547916,2,1,3,0.07409806476115191
3,2016,1,4,1.087902437937401,-0.596570084932361,0,0,1,-0.36348893185982367
6,2023,4,1,0.2882252616113263,1.6517035942064036,0,0,0,-0.07176426744583995
2,2015,3,5,-1.242694510790503,1.4145045378001546,1,0,0,1.5813421642334011
4,2022,1,0,0.31983717431578895,-0.8489159653090569,1,0,4,-1.4331460347110974
1,2020,2,5,-1.1891974277521815,0.08030425803120071,1,3,3,-0.4121097092621543
1,2015,3,0,-0.7254402468680333,0.3059715830475148,3,3,3,1.3868590546240787
8,2023,1,4,1.1077033063347015,-0.40604987661722736,1,1,0,0.949272058003103
2,2017,0,3,1.5978616450819176,0.4817416617116281,1,1,1,1.6785837190380624
1,2024,0,3,0.8996204963349976,0.9580715033839416,1,2,2,-1.1414213702971137
7,2024,5,0,1.024331228872383,-1.4505184235404114,2,2,4,-1.6762499217227504
8,2022,1,3,1.4297279555329083,-0.5780151393306681,1,2,3,1.095134390210095
8,2020,3,0,-1.6206479286196815,-0.9086098365931797,0,0,2,0.9006512806007724
2,2023,0,3,1.6207889663840556,0.7938538532046898,3,1,0,0.6575473935891193
0,2024,0,3,0.9222004339810426,-1.7115363866913509,0,2,2,-1.5790083669180892
8,2018,2,2,1.425211968003699,1.2438017978772362,2,0,4,-0.8496967058831298
4,2023,5,1,-0.4548283787715902,0.5441399533994927,1,2,0,-1.5790083669180892
2,2020,1,3,-1.3410040854648206,0.4894271829610372,1,1,4,-1.0441798154924524
9,2019,0,6,-0.2502194053328161,-0.8207644666930658,3,1,1,-0.31486815445749305
9,2022,4,5,1.4724561452323464,0.9199267574342259,0,0,3,-1.5303875895157586
9,2020,0,0,1.7131930189047921,1.5298253012153242,3,0,0,-1.5790083669180892
1,2017,0,3,0.4254418057680594,-0.15322796305721975,3,0,3,-1.3359044799064361
9,2017,0,2,1.6117569913256375,0.9985067278388673,3,1,1,-1.5790083669180892
3,2015,5,4,-0.23041853693551537,-1.491784981308222,3,2,3,1.338238277221748
3,2020,0,6,0.5480682363688865,1.6921491672087925,2,2,3,0.8034097257961111
6,2021,1,5,1.4002003447650033,1.1627692217237933,2,0,0,-0.9955590380901217
7,2015,2,4,1.5474910149484336,0.21337967937756827,3,2,3,1.0465136128077643
8,2022,1,3,-1.3139081602895668,0.9541356058320674,0,2,3,-1.238662925101775
8,2021,3,4,1.3581669223777513,-0.49470933225112074,2,2,4,-0.26624737705516244
5,2022,1,6,1.6166203625109394,-0.3444346250207522,0,3,4,1.2409967224170868
2,2023,0,2,0.10306977291375996,-0.449127430191115,3,1,1,0.4630642839797969
0,2020,5,4,-1.0238428074519161,0.6098463307597916,3,2,4,-1.481766812113428
5,2019,5,5,-1.2194198058322723,0.03498451917359852,0,1,3,1.727204496440393
6,2022,1,1,1.626694488537636,0.8216121070170757,2,0,2,1.1923759450147562
8,2016,4,3,0.38792437091001575,0.466415462918484,0,0,4,1.2896174998194174
0,2022,5,4,-1.2228936423932022,-1.5948427159793839,0,1,4,-0.16900582225050118
6,2019,1,6,-1.5497816627767105,-0.9289033381687067,3,0,1,-0.7524551510784686
9,2015,2,5,-0.888015797919555,-0.1940633313473929,2,2,4,-0.02314349004350933
3,2020,4,5,1.6284314068181014,-0.12951944081880448,2,0,2,-1.092800592894783
6,2017,5,1,-1.3548994317085403,-0.4849230558666621,0,0,0,-0.4121097092621543
5,2022,2,2,-1.613352871841729,-0.5063410995998675,0,0,3,-0.4607304866644849
2,2016,0,0,0.9173370627957406,0.3464482016922937,1,0,3,-0.31486815445749305
7,2022,2,1,1.5961247268014527,-1.3746842677293651,2,1,2,-0.4121097092621543
3,2016,4,3,-0.5628646958165117,-1.197455043872927,1,1,0,-0.36348893185982367
1,2022,5,3,0.21319039189523944,-0.9037977620227462,1,0,2,-0.7524551510784686
2,2016,5,0,0.45774848578470795,-0.4098443440204365,1,3,3,0.6575473935891193
4,2018,0,5,1.0545536069524732,-1.2296666226103519,1,2,1,0.8520305031984418
6,2022,0,3,-1.4240287792710464,-0.4043768614439942,2,2,4,1.1923759450147562
7,2023,1,4,-0.11369762848826903,-0.3472977231522646,2,0,2,1.0465136128077643
8,2018,4,5,-0.747325417201892,1.6431591435175408,2,2,1,0.2685811743704744
3,2017,1,6,1.6027250162672195,-0.3972432627259609,3,3,1,-0.2176265996528318
5,2019,5,4,-0.22659731671849243,0.8978740027899383,2,2,4,-0.8983174832854605
5,2017,2,3,1.4210433641305835,0.4045828918252796,2,2,0,0.6089266161867887
1,2024,5,4,0.11175436431608483,0.606769362647371,1,3,0,-1.5303875895157586
2,2018,5,1,-1.2204619568005513,1.3907546213718862,2,0,2,0.5116850613821274
7,2021,5,0,1.0486480847988928,1.650120266444519,0,1,1,-0.8496967058831298
3,2015,1,2,-1.1530695275185103,0.3634577642061341,0,0,0,0.02547728735882129
5,2021,5,4,0.05790989762167045,-1.3956021316685112,3,3,3,0.949272058003103
9,2023,5,2,1.353650934848542,-1.536021572197999,0,3,1,-1.3845252573087667
9,2023,1,0,-0.5065885435294465,-1.4236501448098693,0,3,0,0.21996039696814376
1,2019,4,3,-1.4302816850807203,0.9688995335463723,1,1,1,1.6299629416357317
2,2023,3,0,-1.2256727116419461,0.320224982420297,2,1,1,-1.0441798154924524
8,2019,4,4,-1.1294474389041864,1.0165304480041109,0,3,0,-1.092800592894783
3,2018,5,0,-0.6132353259499957,-1.4749720411961842,3,2,4,-0.36348893185982367
1,2023,2,5,0.3017732241989531,0.3660000573662843,2,0,0,-0.26624737705516244
6,2021,5,6,-0.7699053548479368,0.5608459585210764,1,2,3,-0.703834373676138
2,2023,3,0,-0.598297828737997,-1.2810437112498045,2,2,0,-0.5579720414691461
1,2019,5,2,-0.888015797919555,-0.42628818593961676,3,2,2,-1.6276291443204198
8,2020,4,0,1.6527482627446106,1.0018631067327968,3,0,3,0.2685811743704744
7,2017,5,3,0.577943230792884,-1.056928668352985,2,1,2,0.949272058003103
5,2023,0,2,-0.5569591736629307,0.26073463256961904,3,1,3,-0.07176426744583995
8,2018,4,5,-0.16754209518268318,-0.7839857290085054,0,0,3,0.2685811743704744
0,2022,2,2,-0.42391123337931363,0.9978133751588263,2,2,3,-1.1900421476994443
0,2019,4,0,-1.2256727116419461,-1.3036207922988992,1,2,2,1.48410060942874
0,2016,3,4,0.16281976176175508,-1.5105710444699287,3,3,2,-0.36348893185982367
2,2018,0,6,1.146610275817117,-0.2410767824731548,1,0,1,-0.7524551510784686
3,2024,5,5,-1.6473964701388422,1.367570425538278,2,3,1,-1.2872837025041055
0,2020,2,0,-0.5524431861337217,-0.26656870439107844,3,1,2,0.5116850613821274
9,2021,3,0,-0.7553152412920309,1.5675388576874025,3,3,1,-0.07176426744583995
7,2017,2,4,0.16455668004221996,-1.6980073856409996,2,2,3,-0.8010759284807992
4,2021,2,0,-1.2520738695050138,-0.7307114066674483,2,1,0,-1.092800592894783
9,2023,1,0,0.5407731795909339,-1.0885572789166442,1,0,0,0.8034097257961111
9,2017,3,6,-1.0731712866171212,1.3270972564093202,3,2,3,1.1437551676124256
9,2017,2,5,0.2948255510770931,0.2123448246312385,2,0,4,1.2896174998194174
1,2015,5,4,1.2567308947985967,0.6547417791713985,3,1,3,1.3868590546240787
0,2015,0,1,0.03637211094390484,-0.7139226131661581,2,2,1,-0.36348893185982367
2,2024,5,1,-1.2812540966168255,-0.3806510916264734,3,3,2,0.317201951772805
6,2016,2,4,0.23090695835598213,0.2952021946540429,1,1,1,-1.0441798154924524
4,2015,0,4,1.4345913267182102,1.1780643748745474,3,0,0,-0.5093512640668155
6,2017,3,6,1.3671988974361688,-1.5878091532201624,0,2,0,-0.8983174832854605
8,2021,3,0,-0.20123830982370366,-0.3319749738749416,1,0,4,0.317201951772805
8,2023,0,1,0.12182849034278166,1.0427226216337178,1,0,0,0.949272058003103
7,2018,4,1,1.0225943105919182,0.2851434065197175,0,0,1,0.12271884216348253
6,2015,3,1,-1.6696290241287939,0.16439655471795867,3,3,4,1.2409967224170868
3,2019,0,1,0.5612688153004206,-1.5784299197025935,1,0,4,-1.5303875895157586
9,2016,0,5,-1.2736116561827797,0.28242173853687014,0,0,0,0.02547728735882129
7,2017,1,2,-1.661986583694748,-0.013201767331337159,0,3,4,-0.07176426744583995
9,2022,2,0,0.5216670785058192,1.6324104522189953,0,2,1,1.6299629416357317
3,2021,1,6,0.6303981628629265,1.3459109156975957,0,0,3,-0.8496967058831298
8,2018,2,4,0.879472244281604,0.23941317527940445,3,1,3,-0.2176265996528318
9,2015,0,3,0.4341263971703843,-0.9384826436038994,2,2,1,-0.16900582225050118
5,2015,1,5,1.370672733997099,1.4235008750615814,3,3,2,0.317201951772805
